Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736210316,20,,Aggregated,1.400000,0.000000,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,22,0,11000.0,11421.201972226712,9795.372966000286,13381.089656999393,215.0
1736210317,20,,Aggregated,1.400000,0.000000,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,23,0,11000.0,11459.474483695016,9795.372966000286,13381.089656999393,215.0
1736210318,20,,Aggregated,1.400000,0.000000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,24,0,11000.0,11529.844134540932,9795.372966000286,13381.089656999393,215.0
1736210319,20,,Aggregated,1.400000,0.000000,12000,12000,13000,13000,13000,13000,14000,14000,14000,14000,14000,26,0,12000.0,11684.816190076303,9795.372966000286,13749.664143004338,215.0
1736210320,20,,Aggregated,1.400000,0.000000,12000,12000,13000,13000,13000,14000,14000,14000,14000,14000,14000,27,0,12000.0,11772.415828629164,9795.372966000286,14050.006431003567,215.0
1736210321,20,,Aggregated,1.300000,0.000000,12000,13000,13000,13000,14000,14000,15000,15000,15000,15000,15000,29,0,12000.0,11961.976823516909,9795.372966000286,14807.615352998255,215.0
1736210322,20,,Aggregated,1.400000,0.000000,12000,13000,13000,13000,14000,15000,15000,15000,15000,15000,15000,30,0,12000.0,12064.603646199734,9795.372966000286,15040.781504001643,215.0
1736210323,20,,Aggregated,1.400000,0.000000,12000,13000,13000,13000,14000,15000,15000,15000,15000,15000,15000,31,0,12000.0,12160.555906838366,9795.372966000286,15040.781504001643,215.0
1736210324,20,,Aggregated,1.400000,0.000000,12000,13000,13000,14000,15000,15000,15000,15000,15000,15000,15000,32,0,12000.0,12250.74028384347,9795.372966000286,15046.455971001706,215.0
1736210325,20,,Aggregated,1.300000,0.000000,12000,13000,14000,14000,15000,15000,15000,15000,15000,15000,15000,34,0,12000.0,12412.470338058483,9795.372966000286,15046.455971001706,215.0
1736210326,20,,Aggregated,1.300000,0.000000,12000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,35,0,12000.0,12486.69985399964,9795.372966000286,15046.455971001706,215.0
1736210327,20,,Aggregated,1.300000,0.000000,12000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,36,0,12000.0,12558.474306083048,9795.372966000286,15070.580129002337,215.0
1736210328,20,,Aggregated,1.300000,0.000000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,38,0,12000.0,12692.99744992072,9795.372966000286,15133.143810999172,215.0
1736210329,20,,Aggregated,1.300000,0.000000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,39,0,13000.0,12755.296873409885,9795.372966000286,15133.143810999172,215.0
1736210330,20,,Aggregated,1.300000,0.000000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,41,0,13000.0,12871.397317365514,9795.372966000286,15145.810936999624,215.0
1736210331,20,,Aggregated,1.300000,0.000000,13000,14000,15000,15000,15000,15000,15000,15000,15000,15000,15000,42,0,13000.0,12925.403514428277,9795.372966000286,15145.810936999624,215.0
1736210332,20,,Aggregated,1.300000,0.000000,13000,15000,15000,15000,15000,15000,15000,15000,15000,15000,15000,43,0,13000.0,12977.013699627627,9795.372966000286,15145.810936999624,215.0
