Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736210084,20,,Aggregated,4.000000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,603,0,4600.0,4500.0625486832505,215.91819600143936,7569.175074997474,215.0
1736210085,20,,Aggregated,4.000000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,610,0,4600.0,4504.2013126541,215.91819600143936,7569.175074997474,215.0
1736210086,20,,Aggregated,4.000000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,614,0,4600.0,4505.266858566777,215.91819600143936,7569.175074997474,215.0
1736210087,20,,Aggregated,4.400000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,622,0,4600.0,4503.72159234887,215.91819600143936,7569.175074997474,215.0
1736210088,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,624,0,4600.0,4502.910256387818,215.91819600143936,7569.175074997474,215.0
1736210089,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,629,0,4600.0,4500.28787951511,215.91819600143936,7569.175074997474,215.0
1736210090,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,632,0,4600.0,4500.733447208874,215.91819600143936,7569.175074997474,215.0
1736210091,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,636,0,4600.0,4501.70066679246,215.91819600143936,7569.175074997474,215.0
1736210092,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6400,6800,7000,7600,7600,7600,639,0,4600.0,4503.188083444435,215.91819600143936,7569.175074997474,215.0
1736210093,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,7600,7600,7600,645,0,4600.0,4505.449616671311,215.91819600143936,7569.175074997474,215.0
1736210094,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,7600,7600,7600,652,0,4600.0,4507.747725941707,215.91819600143936,7569.175074997474,215.0
1736210095,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,7600,7600,7600,652,0,4600.0,4507.747725941707,215.91819600143936,7569.175074997474,215.0
1736210096,20,,Aggregated,4.600000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,7600,7600,7600,654,0,4600.0,4511.395952408243,215.91819600143936,7569.175074997474,215.0
1736210097,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,7600,7600,7600,657,0,4600.0,4512.809086482485,215.91819600143936,7569.175074997474,215.0
1736210098,20,,Aggregated,4.300000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,7600,7600,7600,663,0,4600.0,4520.716547577666,215.91819600143936,7569.175074997474,215.0
1736210099,20,,Aggregated,3.800000,0.000000,4600,5100,5400,5600,5900,6300,6800,7000,8000,8000,8000,665,0,4600.0,4527.286095637574,215.91819600143936,8032.3170729971025,215.0
1736210100,20,,Aggregated,4.000000,0.000000,4700,5100,5400,5600,5900,6400,6800,7000,8000,8000,8000,667,0,4700.0,4533.03605157119,215.91819600143936,8032.3170729971025,215.0
1736210101,20,,Aggregated,3.700000,0.000000,4700,5100,5400,5600,5900,6400,6900,7100,8000,8000,8000,671,0,4700.0,4545.647209974642,215.91819600143936,8032.3170729971025,215.0
1736210102,20,,Aggregated,3.400000,0.000000,4700,5200,5400,5600,5900,6400,7000,7400,8300,8300,8300,677,0,4700.0,4556.326797175757,215.91819600143936,8344.676235996303,215.0
1736210103,20,,Aggregated,3.400000,0.000000,4700,5200,5400,5600,5900,6400,7000,7400,8300,8300,8300,681,0,4700.0,4554.608548038166,215.91819600143936,8344.676235996303,215.0
1736210104,20,,Aggregated,3.400000,0.000000,4700,5200,5400,5600,5900,6500,7000,7500,8300,8300,8300,688,0,4700.0,4562.679232026163,215.91819600143936,8344.676235996303,215.0
1736210105,20,,Aggregated,3.600000,0.000000,4700,5200,5400,5600,5900,6500,7000,7500,8300,8300,8300,691,0,4700.0,4558.214273002894,215.91819600143936,8344.676235996303,215.0
1736210106,20,,Aggregated,3.900000,0.000000,4700,5200,5400,5600,5900,6500,7000,7500,8300,8300,8300,693,0,4700.0,4557.860618922081,215.91819600143936,8344.676235996303,215.0
1736210107,20,,Aggregated,3.900000,0.000000,4700,5200,5400,5600,5900,6500,7000,7500,8300,8300,8300,695,0,4700.0,4559.107924392802,215.91819600143936,8344.676235996303,215.0
1736210108,20,,Aggregated,3.800000,0.000000,4700,5200,5400,5600,5900,6500,7000,7500,8300,8300,8300,700,0,4700.0,4561.5933644299985,215.91819600143936,8344.676235996303,215.0
1736210109,20,,Aggregated,3.700000,0.000000,4700,5200,5400,5600,5900,6400,7000,7400,8300,8300,8300,705,0,4700.0,4568.187242943257,215.91819600143936,8344.676235996303,215.0
1736210110,20,,Aggregated,3.600000,0.000000,4700,5200,5400,5600,5900,6500,7000,7400,8300,8300,8300,710,0,4700.0,4577.026748433802,215.91819600143936,8344.676235996303,215.0
1736210111,20,,Aggregated,3.600000,0.000000,4700,5200,5400,5600,5900,6500,7000,7400,8300,8300,8300,714,0,4700.0,4579.683304144252,215.91819600143936,8344.676235996303,215.0
